start,end,text,file
1724.01,1724.79,but,ES2008d.B.words.xml
1724.79,1725.67,um,ES2008d.B.words.xml
1725.67,1726.09,it's,ES2008d.B.words.xml
1726.09,1726.39,quite,ES2008d.B.words.xml
1726.39,1726.44,a,ES2008d.B.words.xml
1726.44,1726.85,useful,ES2008d.B.words.xml
1726.85,1727.07,little,ES2008d.B.words.xml
1727.07,1727.47,gadget,ES2008d.B.words.xml
1727.47,1727.47,.,ES2008d.B.words.xml
1728.82,1729.04,All,ES2008d.B.words.xml
1729.04,1729.29,thanks,ES2008d.B.words.xml
1729.29,1729.44,to,ES2008d.B.words.xml
1729.44,1729.8,Iain,ES2008d.B.words.xml
1729.8,1729.89,for,ES2008d.B.words.xml
1729.89,1730.0,the,ES2008d.B.words.xml
1730.0,1730.36,design,ES2008d.B.words.xml
1730.36,1730.45,of,ES2008d.B.words.xml
1730.45,1730.62,that,ES2008d.B.words.xml
1730.62,1730.85,one,ES2008d.B.words.xml
1730.85,1730.85,.,ES2008d.B.words.xml
1734.07,1734.9,Mm,ES2008d.B.words.xml
1734.9,1734.9,.,ES2008d.B.words.xml
1734.9,1735.02,What,ES2008d.B.words.xml
1735.02,1735.18,did,ES2008d.B.words.xml
1735.18,1735.29,we,ES2008d.B.words.xml
1735.29,1735.52,find,ES2008d.B.words.xml
1735.52,1735.64,for,ES2008d.B.words.xml
1735.64,1735.98,new,ES2008d.B.words.xml
1735.98,1736.78,ideas,ES2008d.B.words.xml
1736.78,1736.78,?,ES2008d.B.words.xml
1736.78,1737.11,People,ES2008d.B.words.xml
1737.11,1737.28,should,ES2008d.B.words.xml
1737.28,1737.52,really,ES2008d.B.words.xml
1737.52,1737.76,base,ES2008d.B.words.xml
1737.76,1737.89,their,ES2008d.B.words.xml
1737.89,1738.29,remotes,ES2008d.B.words.xml
1738.29,1738.42,on,ES2008d.B.words.xml
1738.42,1738.68,fruits,ES2008d.B.words.xml
1738.68,1738.79,and,ES2008d.B.words.xml
1738.79,1739.36,vegetables,ES2008d.B.words.xml
1739.36,1739.36,.,ES2008d.B.words.xml
1746.0,1746.89,I,ES2008d.B.words.xml
1746.89,1747.15,I,ES2008d.B.words.xml
1747.15,1747.4,am,ES2008d.B.words.xml
1747.4,1747.71,really,ES2008d.B.words.xml
1747.71,1747.97,into,ES2008d.B.words.xml
1747.97,1748.12,the,ES2008d.B.words.xml
1748.12,1748.31,idea,ES2008d.B.words.xml
1748.31,1748.42,of,ES2008d.B.words.xml
1748.42,1748.8,kinetic,ES2008d.B.words.xml
1748.8,1749.26,batteries,ES2008d.B.words.xml
1749.26,1749.83,now,ES2008d.B.words.xml
1749.83,1750.16,after,ES2008d.B.words.xml
1750.16,1750.47,reading,ES2008d.B.words.xml
1750.47,1750.71,about,ES2008d.B.words.xml
1750.71,1752.26,them,ES2008d.B.words.xml
1752.26,1752.26,.,ES2008d.B.words.xml
1752.26,1752.38,That,ES2008d.B.words.xml
1752.38,1752.6,was,ES2008d.B.words.xml
1754.14,1754.31,I,ES2008d.B.words.xml
1754.31,1754.42,I,ES2008d.B.words.xml
1754.42,1754.52,knew,ES2008d.B.words.xml
1754.52,1754.7,you,ES2008d.B.words.xml
1754.7,1754.84,can,ES2008d.B.words.xml
1754.84,1755.02,get,ES2008d.B.words.xml
1755.02,1755.51,watches,ES2008d.B.words.xml
1755.51,1755.69,that,ES2008d.B.words.xml
1755.69,1755.92,had,ES2008d.B.words.xml
1755.92,1756.36,them,ES2008d.B.words.xml
1756.36,1756.36,",",ES2008d.B.words.xml
1756.36,1756.59,like,ES2008d.B.words.xml
1756.59,1756.97,really,ES2008d.B.words.xml
1756.97,1757.21,quite,ES2008d.B.words.xml
1757.21,1757.71,expensive,ES2008d.B.words.xml
1757.71,1759.15,watches,ES2008d.B.words.xml
1759.15,1759.33,that,ES2008d.B.words.xml
1759.33,1759.59,just,ES2008d.B.words.xml
1759.59,1759.84,never,ES2008d.B.words.xml
1759.84,1759.98,need,ES2008d.B.words.xml
1759.98,1760.02,a,ES2008d.B.words.xml
1760.02,1760.29,battery,ES2008d.B.words.xml
1760.29,1760.29,",",ES2008d.B.words.xml
1760.29,1760.45,'cause,ES2008d.B.words.xml
1760.45,1760.56,you're,ES2008d.B.words.xml
1760.56,1760.82,always,ES2008d.B.words.xml
1760.82,1761.06,moving,ES2008d.B.words.xml
1761.06,1761.21,your,ES2008d.B.words.xml
1761.21,1761.68,wrist,ES2008d.B.words.xml
1761.68,1761.68,.,ES2008d.B.words.xml
1763.11,1763.69,But,ES2008d.B.words.xml
1763.69,1763.89,in,ES2008d.B.words.xml
1763.89,1764.18,other,ES2008d.B.words.xml
1764.18,1764.76,things,ES2008d.B.words.xml
1764.76,1764.76,",",ES2008d.B.words.xml
1764.76,1764.88,I,ES2008d.B.words.xml
1764.88,1765.07,think,ES2008d.B.words.xml
1765.07,1765.2,it'd,ES2008d.B.words.xml
1765.2,1765.61,be,ES2008d.B.words.xml
1765.61,1765.87,really,ES2008d.B.words.xml
1765.87,1766.09,good,ES2008d.B.words.xml
1766.09,1766.09,.,ES2008d.B.words.xml
1776.47,1776.9,Yes,ES2008d.B.words.xml
1776.9,1776.9,.,ES2008d.B.words.xml
1787.81,1787.98,Yeah,ES2008d.B.words.xml
1787.98,1787.98,.,ES2008d.B.words.xml
1817.58,1818.23,It,ES2008d.B.words.xml
1818.23,1818.56,started,ES2008d.B.words.xml
1818.56,1818.86,because,ES2008d.B.words.xml
1818.86,1818.93,I,ES2008d.B.words.xml
1818.93,1819.18,wanted,ES2008d.B.words.xml
1819.18,1819.25,to,ES2008d.B.words.xml
1819.25,1819.38,have,ES2008d.B.words.xml
1819.38,1819.49,it,ES2008d.B.words.xml
1819.49,1819.63,as,ES2008d.B.words.xml
1819.63,1819.87,st,ES2008d.B.words.xml
1819.87,1820.06,as,ES2008d.B.words.xml
1820.06,1820.13,a,ES2008d.B.words.xml
1820.13,1820.7,stem,ES2008d.B.words.xml
1820.7,1820.96,and,ES2008d.B.words.xml
1820.96,1822.63,then,ES2008d.B.words.xml
1822.63,1823.19,alright,ES2008d.B.words.xml
1823.19,1823.19,",",ES2008d.B.words.xml
1823.19,1823.66,so,ES2008d.B.words.xml
1827.09,1827.25,Is,ES2008d.B.words.xml
1827.25,1827.51,it,ES2008d.B.words.xml
1827.51,1827.92,started,ES2008d.B.words.xml
1827.92,1828.08,as,ES2008d.B.words.xml
1828.08,1828.59,a,ES2008d.B.words.xml
1828.59,1829.01,pear,ES2008d.B.words.xml
1829.01,1829.01,",",ES2008d.B.words.xml
1829.01,1829.19,but,ES2008d.B.words.xml
1829.19,1829.32,then,ES2008d.B.words.xml
1829.32,1829.46,it,ES2008d.B.words.xml
1829.46,1829.75,started,ES2008d.B.words.xml
1829.75,1830.04,looking,ES2008d.B.words.xml
1830.04,1830.19,more,ES2008d.B.words.xml
1830.19,1830.28,and,ES2008d.B.words.xml
1830.28,1830.44,more,ES2008d.B.words.xml
1830.44,1830.6,like,ES2008d.B.words.xml
1830.6,1830.66,a,ES2008d.B.words.xml
1830.66,1831.08,Martian,ES2008d.B.words.xml
1831.08,1831.22,when,ES2008d.B.words.xml
1831.22,1831.35,I,ES2008d.B.words.xml
1831.35,1831.64,put,ES2008d.B.words.xml
1831.64,1831.77,the,ES2008d.B.words.xml
1833.98,1834.45,Take,ES2008d.B.words.xml
1834.45,1834.75,me,ES2008d.B.words.xml
1834.75,1835.05,to,ES2008d.B.words.xml
1835.05,1835.41,your,ES2008d.B.words.xml
1835.41,1836.65,leader,ES2008d.B.words.xml
1836.65,1836.65,.,ES2008d.B.words.xml
1841.41,1842.12,Wow,ES2008d.B.words.xml
1842.12,1842.12,",",ES2008d.B.words.xml
1842.12,1842.31,maybe,ES2008d.B.words.xml
1842.31,1842.4,I,ES2008d.B.words.xml
1842.4,1842.59,should,ES2008d.B.words.xml
1842.59,1843.03,market,ES2008d.B.words.xml
1843.03,1843.19,it,ES2008d.B.words.xml
1843.19,1843.36,to,ES2008d.B.words.xml
1843.36,1843.57,some,ES2008d.B.words.xml
1843.57,1843.96,remote,ES2008d.B.words.xml
1843.96,1844.42,control,ES2008d.B.words.xml
1844.42,1844.9,company,ES2008d.B.words.xml
1844.9,1845.18,now,ES2008d.B.words.xml
1845.18,1845.18,.,ES2008d.B.words.xml
1846.64,1846.8,So,ES2008d.B.words.xml
1846.8,1849.23,are,ES2008d.B.words.xml
1849.23,1851.83,are,ES2008d.B.words.xml
1851.83,1852.08,poor,ES2008d.B.words.xml
1852.08,1852.35,little,ES2008d.B.words.xml
1852.35,1853.45,thing,ES2008d.B.words.xml
1853.45,1853.45,.,ES2008d.B.words.xml
1871.08,1871.34,Oh,ES2008d.B.words.xml
1871.34,1871.34,.,ES2008d.B.words.xml
1877.88,1878.1,It's,ES2008d.B.words.xml
1878.1,1878.36,really,ES2008d.B.words.xml
1878.36,1878.62,funny,ES2008d.B.words.xml
1878.62,1878.77,that,ES2008d.B.words.xml
1878.77,1878.88,you,ES2008d.B.words.xml
1878.88,1879.06,got,ES2008d.B.words.xml
1879.06,1879.74,spam,ES2008d.B.words.xml
1879.74,1880.03,in,ES2008d.B.words.xml
1880.03,1880.21,your,ES2008d.B.words.xml
1880.21,1880.58,work,ES2008d.B.words.xml
1880.58,1881.06,emails,ES2008d.B.words.xml
1881.06,1881.06,.,ES2008d.B.words.xml
1907.58,1907.89,Let's,ES2008d.B.words.xml
1907.89,1908.1,see,ES2008d.B.words.xml
1908.1,1908.1,",",ES2008d.B.words.xml
1908.1,1908.3,what,ES2008d.B.words.xml
1908.3,1908.48,did,ES2008d.B.words.xml
1908.48,1908.59,I,ES2008d.B.words.xml
1908.59,1908.82,get,ES2008d.B.words.xml
1908.82,1908.97,through,ES2008d.B.words.xml
1908.97,1909.08,the,ES2008d.B.words.xml
1909.08,1909.4,corporate,ES2008d.B.words.xml
1909.4,1910.02,website,ES2008d.B.words.xml
1910.02,1910.02,?,ES2008d.B.words.xml
1910.02,1910.13,It's,ES2008d.B.words.xml
1910.13,1910.56,just,ES2008d.B.words.xml
1910.56,1911.34,inspiration,ES2008d.B.words.xml
1911.34,1911.61,about,ES2008d.B.words.xml
1911.61,1912.0,circuit,ES2008d.B.words.xml
1912.0,1912.51,boards,ES2008d.B.words.xml
1912.51,1912.51,.,ES2008d.B.words.xml
1922.88,1923.22,Yeah,ES2008d.B.words.xml
1923.22,1923.22,",",ES2008d.B.words.xml
1923.22,1923.45,that,ES2008d.B.words.xml
1923.45,1923.61,is,ES2008d.B.words.xml
1923.61,1923.87,pretty,ES2008d.B.words.xml
1923.87,1924.2,neat,ES2008d.B.words.xml
1924.2,1924.2,.,ES2008d.B.words.xml
1933.91,1934.04,Yeah,ES2008d.B.words.xml
1934.04,1934.04,",",ES2008d.B.words.xml
1934.04,1934.18,my,ES2008d.B.words.xml
1934.18,1934.78,inspiration,ES2008d.B.words.xml
1934.78,1935.15,from,ES2008d.B.words.xml
1935.15,1935.39,from,ES2008d.B.words.xml
1935.39,1935.65,last,ES2008d.B.words.xml
1935.65,1935.93,time,ES2008d.B.words.xml
1935.93,1936.67,is,ES2008d.B.words.xml
1936.67,1936.82,the,ES2008d.B.words.xml
1936.82,1937.26,in,ES2008d.B.words.xml
1937.26,1937.84,interior,ES2008d.B.words.xml
1937.84,1937.91,of,ES2008d.B.words.xml
1937.91,1937.94,a,ES2008d.B.words.xml
1937.94,1938.24,remote,ES2008d.B.words.xml
1938.24,1938.59,control,ES2008d.B.words.xml
1938.59,1938.78,being,ES2008d.B.words.xml
1938.78,1939.03,taken,ES2008d.B.words.xml
1939.03,1939.28,apart,ES2008d.B.words.xml
1939.28,1939.43,bit,ES2008d.B.words.xml
1939.43,1939.56,by,ES2008d.B.words.xml
1939.56,1939.99,bit,ES2008d.B.words.xml
1939.99,1939.99,",",ES2008d.B.words.xml
1939.99,1940.25,talking,ES2008d.B.words.xml
1940.25,1940.44,about,ES2008d.B.words.xml
1940.44,1940.73,circuit,ES2008d.B.words.xml
1940.73,1941.86,boards,ES2008d.B.words.xml
1941.86,1941.86,.,ES2008d.B.words.xml
1941.86,1941.95,I,ES2008d.B.words.xml
1941.95,1942.2,learned,ES2008d.B.words.xml
1942.2,1942.25,a,ES2008d.B.words.xml
1942.25,1942.42,lot,ES2008d.B.words.xml
1942.42,1943.22,actually,ES2008d.B.words.xml
1943.22,1943.22,.,ES2008d.B.words.xml
1943.22,1943.31,I,ES2008d.B.words.xml
1943.31,1943.44,could,ES2008d.B.words.xml
1943.44,1943.68,probably,ES2008d.B.words.xml
1943.68,1943.87,take,ES2008d.B.words.xml
1943.87,1944.18,apart,ES2008d.B.words.xml
1944.18,1944.21,a,ES2008d.B.words.xml
1944.21,1944.53,remote,ES2008d.B.words.xml
1944.53,1944.86,control,ES2008d.B.words.xml
1944.86,1945.05,now,ES2008d.B.words.xml
1945.05,1945.18,if,ES2008d.B.words.xml
1945.18,1945.26,I,ES2008d.B.words.xml
1945.26,1945.55,really,ES2008d.B.words.xml
1945.55,1945.83,needed,ES2008d.B.words.xml
1945.83,1946.04,to,ES2008d.B.words.xml
1946.04,1946.04,.,ES2008d.B.words.xml
1949.68,1949.87,Now,ES2008d.B.words.xml
1949.87,1949.92,I,ES2008d.B.words.xml
1949.92,1950.13,have,ES2008d.B.words.xml
1950.13,1950.29,all,ES2008d.B.words.xml
1950.29,1951.3,about,ES2008d.B.words.xml
1951.3,1951.8,circuits,ES2008d.B.words.xml
1951.8,1951.96,and,ES2008d.B.words.xml
1951.96,1952.38,chips,ES2008d.B.words.xml
1952.38,1953.2,and,ES2008d.B.words.xml
1953.2,1954.35,transponders,ES2008d.B.words.xml
1954.35,1954.88,and,ES2008d.B.words.xml
1954.88,1954.98,I,ES2008d.B.words.xml
1954.98,1955.24,wrote,ES2008d.B.words.xml
1955.24,1955.39,it,ES2008d.B.words.xml
1955.39,1955.5,all,ES2008d.B.words.xml
1955.5,1955.77,down,ES2008d.B.words.xml
1955.77,1955.77,",",ES2008d.B.words.xml
1955.77,1956.04,because,ES2008d.B.words.xml
1956.04,1956.11,I,ES2008d.B.words.xml
1956.11,1956.31,thought,ES2008d.B.words.xml
1956.31,1956.37,it,ES2008d.B.words.xml
1956.37,1956.5,would,ES2008d.B.words.xml
1956.5,1956.61,be,ES2008d.B.words.xml
1956.61,1957.42,relevant,ES2008d.B.words.xml
1957.42,1957.42,",",ES2008d.B.words.xml
1957.42,1957.57,like,ES2008d.B.words.xml
1957.57,1957.72,all,ES2008d.B.words.xml
1957.72,1957.81,the,ES2008d.B.words.xml
1957.81,1958.07,different,ES2008d.B.words.xml
1958.07,1958.33,parts,ES2008d.B.words.xml
1958.33,1958.45,of,ES2008d.B.words.xml
1958.45,1958.53,the,ES2008d.B.words.xml
1958.53,1958.89,inside,ES2008d.B.words.xml
1958.89,1958.98,of,ES2008d.B.words.xml
1958.98,1959.02,a,ES2008d.B.words.xml
1959.02,1959.3,remote,ES2008d.B.words.xml
1959.3,1959.67,control,ES2008d.B.words.xml
1959.67,1959.67,",",ES2008d.B.words.xml
1959.67,1959.82,but,ES2008d.B.words.xml
1959.82,1960.74,then,ES2008d.B.words.xml
1960.74,1960.9,they're,ES2008d.B.words.xml
1960.9,1961.14,like,ES2008d.B.words.xml
1961.14,1961.14,",",ES2008d.B.words.xml
1961.14,1961.3,you,ES2008d.B.words.xml
1961.3,1961.48,don't,ES2008d.B.words.xml
1961.48,1961.78,actually,ES2008d.B.words.xml
1961.78,1961.99,need,ES2008d.B.words.xml
1961.99,1962.85,this,ES2008d.B.words.xml
1962.85,1962.99,you,ES2008d.B.words.xml
1962.99,1963.14,just,ES2008d.B.words.xml
1963.14,1963.24,need,ES2008d.B.words.xml
1963.24,1963.32,to,ES2008d.B.words.xml
1963.32,1963.51,talk,ES2008d.B.words.xml
1963.51,1963.68,about,ES2008d.B.words.xml
1963.68,1963.76,the,ES2008d.B.words.xml
1963.76,1964.16,case,ES2008d.B.words.xml
1964.16,1964.16,.,ES2008d.B.words.xml
1974.53,1974.71,It's,ES2008d.B.words.xml
1974.71,1974.93,really,ES2008d.B.words.xml
1974.93,1975.38,interesting,ES2008d.B.words.xml
1975.38,1975.58,though,ES2008d.B.words.xml
1975.58,1975.58,.,ES2008d.B.words.xml
1980.68,1980.91,Yeah,ES2008d.B.words.xml
1980.91,1980.91,.,ES2008d.B.words.xml
1986.39,1986.51,That,ES2008d.B.words.xml
1986.51,1986.71,was,ES2008d.B.words.xml
1986.71,1986.9,really,ES2008d.B.words.xml
1986.9,1987.12,neat,ES2008d.B.words.xml
1987.12,1987.28,how,ES2008d.B.words.xml
1987.28,1987.36,I,ES2008d.B.words.xml
1987.36,1987.96,got,ES2008d.B.words.xml
1987.96,1988.41,emails,ES2008d.B.words.xml
1988.41,1988.62,and,ES2008d.B.words.xml
1990.73,1991.25,No,ES2008d.B.words.xml
1991.25,1991.25,.,ES2008d.B.words.xml
1996.9,1997.66,I,ES2008d.B.words.xml
1997.66,1998.12,yeah,ES2008d.B.words.xml
1998.12,1998.12,.,ES2008d.B.words.xml
1998.12,1998.32,If,ES2008d.B.words.xml
1998.32,1998.56,I'd,ES2008d.B.words.xml
1998.56,1998.86,gotten,ES2008d.B.words.xml
1998.86,1999.23,pictures,ES2008d.B.words.xml
1999.23,1999.39,of,ES2008d.B.words.xml
1999.39,1999.48,the,ES2008d.B.words.xml
1999.48,1999.98,different,ES2008d.B.words.xml
1999.98,2000.32,parts,ES2008d.B.words.xml
2000.32,2000.45,of,ES2008d.B.words.xml
2000.45,2000.56,the,ES2008d.B.words.xml
2000.56,2001.83,case,ES2008d.B.words.xml
2001.83,2001.83,",",ES2008d.B.words.xml
2001.83,2001.93,the,ES2008d.B.words.xml
2001.93,2002.28,different,ES2008d.B.words.xml
2002.28,2002.59,looks,ES2008d.B.words.xml
2002.59,2002.72,of,ES2008d.B.words.xml
2002.72,2002.81,the,ES2008d.B.words.xml
2002.81,2003.08,case,ES2008d.B.words.xml
2003.08,2003.08,",",ES2008d.B.words.xml
2003.08,2003.13,I,ES2008d.B.words.xml
2003.13,2003.27,would,ES2008d.B.words.xml
2003.27,2003.62,have,ES2008d.B.words.xml
2003.62,2003.94,probably,ES2008d.B.words.xml
2003.94,2004.2,drawn,ES2008d.B.words.xml
2004.2,2004.33,them,ES2008d.B.words.xml
2004.33,2004.63,up,ES2008d.B.words.xml
2004.63,2004.63,",",ES2008d.B.words.xml
2004.63,2004.78,but,ES2008d.B.words.xml
2012.2,2012.36,Yeah,ES2008d.B.words.xml
2012.36,2012.36,",",ES2008d.B.words.xml
2012.36,2012.46,we,ES2008d.B.words.xml
2012.46,2012.85,could've,ES2008d.B.words.xml
2012.85,2013.03,put,ES2008d.B.words.xml
2013.03,2013.15,our,ES2008d.B.words.xml
2013.15,2013.85,brainstorming,ES2008d.B.words.xml
2013.85,2014.1,stuff,ES2008d.B.words.xml
2014.1,2014.29,up,ES2008d.B.words.xml
2014.29,2014.47,there,ES2008d.B.words.xml
2014.47,2014.75,rather,ES2008d.B.words.xml
2014.75,2014.9,than,ES2008d.B.words.xml
2014.9,2015.12,just,ES2008d.B.words.xml
2015.12,2015.39,talking,ES2008d.B.words.xml
2015.39,2015.65,about,ES2008d.B.words.xml
2015.65,2015.81,it,ES2008d.B.words.xml
2015.81,2015.81,",",ES2008d.B.words.xml
2015.81,2017.04,but,ES2008d.B.words.xml
2017.04,2017.18,with,ES2008d.B.words.xml
2017.18,2017.45,only,ES2008d.B.words.xml
2017.45,2017.66,four,ES2008d.B.words.xml
2017.66,2018.02,people,ES2008d.B.words.xml
2018.02,2018.4,it,ES2008d.B.words.xml
2018.4,2018.66,doesn't,ES2008d.B.words.xml
2018.66,2019.34,really,ES2008d.B.words.xml
2019.34,2019.57,make,ES2008d.B.words.xml
2019.57,2019.84,sense,ES2008d.B.words.xml
2019.84,2019.84,.,ES2008d.B.words.xml
2019.84,2019.9,I,ES2008d.B.words.xml
2019.9,2020.06,think,ES2008d.B.words.xml
2020.06,2020.17,if,ES2008d.B.words.xml
2020.17,2020.29,you,ES2008d.B.words.xml
2020.29,2020.42,had,ES2008d.B.words.xml
2020.42,2020.51,a,ES2008d.B.words.xml
2020.51,2020.85,larger,ES2008d.B.words.xml
2020.85,2021.41,group,ES2008d.B.words.xml
2022.84,2022.97,Yeah,ES2008d.B.words.xml
2022.97,2022.97,.,ES2008d.B.words.xml
2036.42,2036.73,Because,ES2008d.B.words.xml
2036.73,2036.91,we're,ES2008d.B.words.xml
2036.91,2037.06,all,ES2008d.B.words.xml
2037.06,2037.21,gonna,ES2008d.B.words.xml
2037.21,2037.31,be,ES2008d.B.words.xml
2037.31,2038.25,working,ES2008d.B.words.xml
2038.25,2038.39,in,ES2008d.B.words.xml
2038.39,2038.66,different,ES2008d.B.words.xml
2038.66,2040.08,places,ES2008d.B.words.xml
2040.08,2040.08,.,ES2008d.B.words.xml
2040.08,2040.74,We,ES2008d.B.words.xml
2040.74,2040.88,if,ES2008d.B.words.xml
2040.88,2040.99,we,ES2008d.B.words.xml
2040.99,2041.1,were,ES2008d.B.words.xml
2041.1,2041.26,all,ES2008d.B.words.xml
2041.26,2041.44,gonna,ES2008d.B.words.xml
2041.44,2041.69,stay,ES2008d.B.words.xml
2041.69,2041.75,in,ES2008d.B.words.xml
2041.75,2041.94,here,ES2008d.B.words.xml
2041.94,2042.05,all,ES2008d.B.words.xml
2042.05,2042.12,the,ES2008d.B.words.xml
2042.12,2042.44,time,ES2008d.B.words.xml
2042.44,2042.44,",",ES2008d.B.words.xml
2042.44,2042.6,then,ES2008d.B.words.xml
2042.6,2042.86,having,ES2008d.B.words.xml
2042.86,2042.97,the,ES2008d.B.words.xml
2042.97,2043.24,notes,ES2008d.B.words.xml
2043.24,2043.36,up,ES2008d.B.words.xml
2043.36,2043.47,on,ES2008d.B.words.xml
2043.47,2043.56,the,ES2008d.B.words.xml
2043.56,2044.48,whiteboard,ES2008d.B.words.xml
2044.48,2044.68,would've,ES2008d.B.words.xml
2044.68,2044.82,been,ES2008d.B.words.xml
2044.82,2045.34,alright,ES2008d.B.words.xml
2045.34,2045.34,",",ES2008d.B.words.xml
2045.34,2045.77,but,ES2008d.B.words.xml
2045.77,2046.16,everyone,ES2008d.B.words.xml
2046.16,2046.45,needs,ES2008d.B.words.xml
2046.45,2046.56,their,ES2008d.B.words.xml
2046.56,2046.76,own,ES2008d.B.words.xml
2046.76,2046.76,",",ES2008d.B.words.xml
2046.76,2046.96,like,ES2008d.B.words.xml
2046.96,2047.5,specific,ES2008d.B.words.xml
2047.5,2047.83,notes,ES2008d.B.words.xml
2047.83,2047.83,",",ES2008d.B.words.xml
2047.83,2047.87,I,ES2008d.B.words.xml
2047.87,2048.06,guess,ES2008d.B.words.xml
2048.06,2048.06,.,ES2008d.B.words.xml
2057.88,2058.08,Yeah,ES2008d.B.words.xml
2058.08,2058.08,.,ES2008d.B.words.xml
2065.94,2066.25,Yeah,ES2008d.B.words.xml
2066.25,2066.25,.,ES2008d.B.words.xml
2071.2,2071.27,So,ES2008d.B.words.xml
2071.27,2071.39,it,ES2008d.B.words.xml
2071.39,2071.57,was,ES2008d.B.words.xml
2071.57,2071.65,a,ES2008d.B.words.xml
2071.65,2071.88,bit,ES2008d.B.words.xml
2071.88,2071.97,of,ES2008d.B.words.xml
2071.97,2072.38,both,ES2008d.B.words.xml
2072.38,2072.68,really,ES2008d.B.words.xml
2072.68,2072.68,",",ES2008d.B.words.xml
2072.68,2072.79,we,ES2008d.B.words.xml
2072.79,2073.01,just,ES2008d.B.words.xml
2073.01,2073.15,kind,ES2008d.B.words.xml
2073.15,2073.22,of,ES2008d.B.words.xml
2073.22,2073.56,started,ES2008d.B.words.xml
2073.56,2073.7,out,ES2008d.B.words.xml
2073.7,2073.82,by,ES2008d.B.words.xml
2073.82,2074.16,each,ES2008d.B.words.xml
2074.16,2074.5,taking,ES2008d.B.words.xml
2074.5,2074.58,a,ES2008d.B.words.xml
2074.58,2074.89,colour,ES2008d.B.words.xml
2074.89,2075.05,of,ES2008d.B.words.xml
2075.05,2075.37,clay,ES2008d.B.words.xml
2075.37,2075.66,and,ES2008d.B.words.xml
2076.46,2076.73,just,ES2008d.B.words.xml
2076.73,2077.12,fooling,ES2008d.B.words.xml
2077.12,2077.29,around,ES2008d.B.words.xml
2077.29,2077.4,with,ES2008d.B.words.xml
2077.4,2077.54,it,ES2008d.B.words.xml
2077.54,2077.67,and,ES2008d.B.words.xml
2077.67,2077.75,I,ES2008d.B.words.xml
2077.75,2077.97,came,ES2008d.B.words.xml
2077.97,2078.08,up,ES2008d.B.words.xml
2078.08,2078.19,with,ES2008d.B.words.xml
2078.19,2078.38,that,ES2008d.B.words.xml
2078.38,2078.7,rhombus,ES2008d.B.words.xml
2078.7,2078.96,shape,ES2008d.B.words.xml
2078.96,2079.05,and,ES2008d.B.words.xml
2079.05,2079.19,he,ES2008d.B.words.xml
2079.19,2079.36,came,ES2008d.B.words.xml
2079.36,2079.45,up,ES2008d.B.words.xml
2079.45,2079.58,with,ES2008d.B.words.xml
2079.58,2079.82,the,ES2008d.B.words.xml
2079.82,2079.99,sort,ES2008d.B.words.xml
2079.99,2080.14,of,ES2008d.B.words.xml
2080.14,2081.41,potatoey,ES2008d.B.words.xml
2081.41,2081.41,",",ES2008d.B.words.xml
2081.41,2081.81,mangoey,ES2008d.B.words.xml
2081.81,2082.57,shape,ES2008d.B.words.xml
2082.57,2082.57,",",ES2008d.B.words.xml
2082.57,2082.71,and,ES2008d.B.words.xml
2082.71,2083.26,then,ES2008d.B.words.xml
2083.26,2083.42,just,ES2008d.B.words.xml
2083.42,2083.57,went,ES2008d.B.words.xml
2083.57,2083.69,from,ES2008d.B.words.xml
2083.69,2083.94,there,ES2008d.B.words.xml
2083.94,2084.19,really,ES2008d.B.words.xml
2084.19,2084.19,.,ES2008d.B.words.xml
2087.49,2087.55,It,ES2008d.B.words.xml
2087.55,2087.68,was,ES2008d.B.words.xml
2087.68,2087.99,fun,ES2008d.B.words.xml
2087.99,2087.99,.,ES2008d.B.words.xml
2095.5,2095.71,So,ES2008d.B.words.xml
2095.71,2095.87,well,ES2008d.B.words.xml
2095.87,2096.08,done,ES2008d.B.words.xml
2096.08,2096.22,with,ES2008d.B.words.xml
2096.22,2096.31,the,ES2008d.B.words.xml
2096.31,2097.18,management,ES2008d.B.words.xml
2097.18,2097.18,",",ES2008d.B.words.xml
2097.18,2097.32,I,ES2008d.B.words.xml
2097.32,2097.56,felt,ES2008d.B.words.xml
2097.56,2097.76,well,ES2008d.B.words.xml
2097.76,2098.33,managed,ES2008d.B.words.xml
2098.33,2098.33,.,ES2008d.B.words.xml
2112.52,2112.68,That,ES2008d.B.words.xml
2112.68,2112.91,happened,ES2008d.B.words.xml
2112.91,2112.97,to,ES2008d.B.words.xml
2112.97,2113.04,me,ES2008d.B.words.xml
2113.04,2113.19,all,ES2008d.B.words.xml
2113.19,2113.27,the,ES2008d.B.words.xml
2113.27,2113.52,time,ES2008d.B.words.xml
2113.52,2113.69,though,ES2008d.B.words.xml
2113.69,2113.69,.,ES2008d.B.words.xml
2131.41,2131.63,Yeah,ES2008d.B.words.xml
2131.63,2131.63,",",ES2008d.B.words.xml
2131.63,2131.7,I,ES2008d.B.words.xml
2131.7,2131.85,was,ES2008d.B.words.xml
2131.85,2132.08,quite,ES2008d.B.words.xml
2132.08,2132.31,worried,ES2008d.B.words.xml
2132.31,2132.42,at,ES2008d.B.words.xml
2132.42,2132.5,the,ES2008d.B.words.xml
2132.5,2132.67,end,ES2008d.B.words.xml
2132.67,2132.81,of,ES2008d.B.words.xml
2132.81,2132.91,the,ES2008d.B.words.xml
