"","TE_datasets[j]","Species","Subj_idx","Session","Block","Trial","Stim","Procedure","Duration_Set","Target_Duration","Response"
"2473","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,13,"Audiovisual","TE",2,2,1
"2474","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,14,"Audiovisual","TE",16,16,7.2
"2475","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,15,"Audiovisual","TE",12,12,4.9
"2476","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,16,"Audiovisual","TE",6,6,4.4
"2477","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,17,"Audiovisual","TE",6,6,4
"2478","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,18,"Audiovisual","TE",2,2,2.2
"2479","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,19,"Audiovisual","TE",8,8,4.1
"2480","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,20,"Audiovisual","TE",6,6,2
"2481","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,21,"Audiovisual","TE",16,16,8.6
"2482","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,22,"Audiovisual","TE",32,32,20.8
"2483","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,23,"Audiovisual","TE",1.5,1.5,1
"2484","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,24,"Audiovisual","TE",48,48,20.6
"2485","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,25,"Audiovisual","TE",24,24,10
"2486","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,26,"Audiovisual","TE",1,1,1
"2487","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,27,"Audiovisual","TE",48,48,30.1
"2488","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,28,"Audiovisual","TE",1,1,1
"2489","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,29,"Audiovisual","TE",4,4,4
"2490","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,30,"Audiovisual","TE",64,64,45
"2491","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,31,"Audiovisual","TE",1.5,1.5,2
"2492","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,32,"Audiovisual","TE",1.5,1.5,1
"2493","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,33,"Audiovisual","TE",2,2,2
"2494","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,34,"Audiovisual","TE",1,1,1
"2495","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,35,"Audiovisual","TE",64,64,45.2
"2496","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,36,"Audiovisual","TE",2,2,2
"2497","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,37,"Audiovisual","TE",1.5,1.5,1
"2498","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,38,"Audiovisual","TE",48,48,67.6
"2499","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,39,"Audiovisual","TE",1,1,1
"2500","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,40,"Audiovisual","TE",1,1,1.4
"2501","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,41,"Audiovisual","TE",24,24,15
"2502","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,42,"Audiovisual","TE",32,32,30.1
"2503","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,43,"Audiovisual","TE",2,2,2.1
"2504","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,44,"Audiovisual","TE",3,3,4.5
"2505","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,45,"Audiovisual","TE",64,64,25.4
"2506","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,46,"Audiovisual","TE",4,4,4.3
"2507","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,47,"Audiovisual","TE",16,16,6.4
"2508","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,48,"Audiovisual","TE",6,6,4.5
"2509","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,49,"Audiovisual","TE",1.5,1.5,2.1
"2510","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,50,"Audiovisual","TE",12,12,8.3
"2511","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,51,"Audiovisual","TE",1,1,1
"2512","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,52,"Audiovisual","TE",8,8,6.7
"2513","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,53,"Audiovisual","TE",12,12,4.4
"2514","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,54,"Audiovisual","TE",16,16,8.5
"2515","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,55,"Audiovisual","TE",12,12,7.7
"2516","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,56,"Audiovisual","TE",8,8,4
"2517","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,57,"Audiovisual","TE",32,32,20.8
"2518","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,58,"Audiovisual","TE",16,16,13
"2519","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,59,"Audiovisual","TE",3,3,4.1
"2520","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,60,"Audiovisual","TE",24,24,10.4
"2521","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,61,"Audiovisual","TE",6,6,4.5
"2522","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,62,"Audiovisual","TE",64,64,44.8
"2523","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,63,"Audiovisual","TE",1.5,1.5,2
"2524","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,64,"Audiovisual","TE",6,6,1
"2525","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,65,"Audiovisual","TE",4,4,5.8
"2526","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,66,"Audiovisual","TE",4,4,6.8
"2527","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,67,"Audiovisual","TE",32,32,10.1
"2528","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,68,"Audiovisual","TE",32,32,14.6
"2529","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,69,"Audiovisual","TE",1.5,1.5,2.4
"2530","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,70,"Audiovisual","TE",3,3,4.3
"2531","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,71,"Audiovisual","TE",3,3,4.9
"2532","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,72,"Audiovisual","TE",24,24,12.2
"2533","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,73,"Audiovisual","TE",48,48,45.2
"2534","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,74,"Audiovisual","TE",3,3,4.2
"2535","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,75,"Audiovisual","TE",4,4,4.1
"2536","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,76,"Audiovisual","TE",1.5,1.5,1.1
"2537","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,77,"Audiovisual","TE",3,3,2.2
"2538","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,78,"Audiovisual","TE",8,8,6.5
"2539","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,79,"Audiovisual","TE",8,8,12.5
"2540","dataset_TE_Suarez-Pinilla_2019.csv","Human",35,33,1,80,"Audiovisual","TE",32,32,28.9
"2541","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,1,"Audiovisual","TE",48,48,37.1
"2542","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,2,"Audiovisual","TE",1.5,1.5,1
"2543","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,3,"Audiovisual","TE",1,1,1
"2544","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,4,"Audiovisual","TE",48,48,38.1
"2545","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,5,"Audiovisual","TE",24,24,21
"2546","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,6,"Audiovisual","TE",12,12,8.1
"2547","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,7,"Audiovisual","TE",6,6,8.8
"2548","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,8,"Audiovisual","TE",6,6,3
"2549","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,9,"Audiovisual","TE",6,6,5
"2550","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,10,"Audiovisual","TE",12,12,10
"2551","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,11,"Audiovisual","TE",64,64,45
"2552","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,12,"Audiovisual","TE",4,4,4
"2553","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,13,"Audiovisual","TE",24,24,6
"2554","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,14,"Audiovisual","TE",8,8,7.1
"2555","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,15,"Audiovisual","TE",12,12,8.9
"2556","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,16,"Audiovisual","TE",4,4,2
"2557","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,17,"Audiovisual","TE",4,4,4
"2558","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,18,"Audiovisual","TE",48,48,1
"2559","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,19,"Audiovisual","TE",1,1,2
"2560","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,20,"Audiovisual","TE",64,64,5
"2561","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,21,"Audiovisual","TE",8,8,10
"2562","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,22,"Audiovisual","TE",3,3,3
"2563","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,23,"Audiovisual","TE",4,4,3.1
"2564","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,24,"Audiovisual","TE",2,2,3
"2565","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,25,"Audiovisual","TE",4,4,5
"2566","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,26,"Audiovisual","TE",1.5,1.5,5.8
"2567","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,27,"Audiovisual","TE",3,3,3
"2568","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,28,"Audiovisual","TE",16,16,8.2
"2569","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,29,"Audiovisual","TE",12,12,7.9
"2570","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,30,"Audiovisual","TE",64,64,35.2
"2571","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,31,"Audiovisual","TE",16,16,10
"2572","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,32,"Audiovisual","TE",16,16,17
"2573","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,33,"Audiovisual","TE",16,16,10
"2574","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,34,"Audiovisual","TE",1.5,1.5,2
"2575","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,35,"Audiovisual","TE",32,32,9
"2576","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,36,"Audiovisual","TE",1,1,1
"2577","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,37,"Audiovisual","TE",4,4,3
"2578","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,38,"Audiovisual","TE",8,8,5.1
"2579","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,39,"Audiovisual","TE",8,8,6
"2580","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,40,"Audiovisual","TE",4,4,2
"2581","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,41,"Audiovisual","TE",2,2,1
"2582","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,42,"Audiovisual","TE",1,1,1
"2583","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,43,"Audiovisual","TE",64,64,54
"2584","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,44,"Audiovisual","TE",32,32,30
"2585","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,45,"Audiovisual","TE",32,32,15
"2586","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,46,"Audiovisual","TE",6,6,4
"2587","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,47,"Audiovisual","TE",24,24,15
"2588","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,48,"Audiovisual","TE",1,1,1
"2589","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,49,"Audiovisual","TE",48,48,60
"2590","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,50,"Audiovisual","TE",1,1,1
"2591","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,51,"Audiovisual","TE",24,24,11.9
"2592","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,52,"Audiovisual","TE",64,64,35
"2593","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,53,"Audiovisual","TE",4,4,3.5
"2594","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,54,"Audiovisual","TE",16,16,14
"2595","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,55,"Audiovisual","TE",1.5,1.5,2
"2596","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,56,"Audiovisual","TE",4,4,5
"2597","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,57,"Audiovisual","TE",1,1,0.6
"2598","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,58,"Audiovisual","TE",2,2,1
"2599","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,59,"Audiovisual","TE",24,24,14
"2600","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,60,"Audiovisual","TE",48,48,14.9
"2601","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,61,"Audiovisual","TE",1.5,1.5,1
"2602","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,62,"Audiovisual","TE",48,48,38.1
"2603","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,63,"Audiovisual","TE",4,4,5
"2604","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,64,"Audiovisual","TE",24,24,24
"2605","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,65,"Audiovisual","TE",1,1,1
"2606","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,66,"Audiovisual","TE",16,16,16
"2607","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,67,"Audiovisual","TE",3,3,2.5
"2608","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,68,"Audiovisual","TE",32,32,28
"2609","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,69,"Audiovisual","TE",3,3,2
"2610","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,70,"Audiovisual","TE",48,48,20.6
"2611","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,71,"Audiovisual","TE",24,24,17
"2612","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,72,"Audiovisual","TE",48,48,43
"2613","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,73,"Audiovisual","TE",24,24,22.1
"2614","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,74,"Audiovisual","TE",32,32,26
"2615","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,75,"Audiovisual","TE",32,32,20
"2616","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,76,"Audiovisual","TE",32,32,22.8
"2617","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,77,"Audiovisual","TE",48,48,37.1
"2618","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,78,"Audiovisual","TE",2,2,1
"2619","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,79,"Audiovisual","TE",3,3,3.1
"2620","dataset_TE_Suarez-Pinilla_2019.csv","Human",36,34,1,80,"Audiovisual","TE",3,3,10
"2621","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,1,"Audiovisual","TE",12,12,7.1
"2622","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,2,"Audiovisual","TE",2,2,2
"2623","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,3,"Audiovisual","TE",1,1,1
"2624","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,4,"Audiovisual","TE",48,48,45
"2625","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,5,"Audiovisual","TE",4,4,4
"2626","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,6,"Audiovisual","TE",24,24,12
"2627","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,7,"Audiovisual","TE",6,6,5
"2628","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,8,"Audiovisual","TE",8,8,5
"2629","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,9,"Audiovisual","TE",4,4,3
"2630","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,10,"Audiovisual","TE",2,2,3
"2631","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,11,"Audiovisual","TE",48,48,25
"2632","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,12,"Audiovisual","TE",3,3,2
"2633","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,13,"Audiovisual","TE",2,2,1
"2634","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,14,"Audiovisual","TE",64,64,40
"2635","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,15,"Audiovisual","TE",12,12,13
"2636","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,16,"Audiovisual","TE",24,24,21
"2637","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,17,"Audiovisual","TE",16,16,14
"2638","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,18,"Audiovisual","TE",1.5,1.5,2
"2639","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,19,"Audiovisual","TE",1.5,1.5,1
"2640","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,20,"Audiovisual","TE",8,8,5
"2641","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,21,"Audiovisual","TE",48,48,36
"2642","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,22,"Audiovisual","TE",2,2,3
"2643","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,23,"Audiovisual","TE",6,6,5
"2644","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,24,"Audiovisual","TE",3,3,2.5
"2645","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,25,"Audiovisual","TE",24,24,19
"2646","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,26,"Audiovisual","TE",2,2,2
"2647","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,27,"Audiovisual","TE",1.5,1.5,2
"2648","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,28,"Audiovisual","TE",3,3,2.5
"2649","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,29,"Audiovisual","TE",4,4,3
"2650","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,30,"Audiovisual","TE",3,3,3
"2651","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,31,"Audiovisual","TE",8,8,8.1
"2652","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,32,"Audiovisual","TE",1.5,1.5,1
"2653","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,33,"Audiovisual","TE",6,6,5
"2654","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,34,"Audiovisual","TE",16,16,7.1
"2655","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,35,"Audiovisual","TE",3,3,3
"2656","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,36,"Audiovisual","TE",32,32,25
"2657","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,37,"Audiovisual","TE",12,12,8.1
"2658","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,38,"Audiovisual","TE",1.5,1.5,1
"2659","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,39,"Audiovisual","TE",48,48,60
"2660","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,40,"Audiovisual","TE",32,32,10
"2661","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,41,"Audiovisual","TE",16,16,12
"2662","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,42,"Audiovisual","TE",8,8,6.9
"2663","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,43,"Audiovisual","TE",3,3,3
"2664","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,44,"Audiovisual","TE",64,64,50
"2665","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,45,"Audiovisual","TE",64,64,40
"2666","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,46,"Audiovisual","TE",48,48,41
"2667","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,47,"Audiovisual","TE",1,1,1
"2668","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,48,"Audiovisual","TE",1.5,1.5,2
"2669","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,49,"Audiovisual","TE",48,48,50
"2670","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,50,"Audiovisual","TE",48,48,45
"2671","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,51,"Audiovisual","TE",48,48,60
"2672","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,52,"Audiovisual","TE",16,16,9
"2673","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,53,"Audiovisual","TE",64,64,55.1
"2674","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,54,"Audiovisual","TE",3,3,2
"2675","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,55,"Audiovisual","TE",3,3,2
"2676","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,56,"Audiovisual","TE",2,2,3.1
"2677","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,57,"Audiovisual","TE",32,32,21
"2678","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,58,"Audiovisual","TE",3,3,1
"2679","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,59,"Audiovisual","TE",1.5,1.5,1
"2680","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,60,"Audiovisual","TE",4,4,2
"2681","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,61,"Audiovisual","TE",6,6,5
"2682","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,62,"Audiovisual","TE",3,3,3
"2683","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,63,"Audiovisual","TE",8,8,7.2
"2684","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,64,"Audiovisual","TE",4,4,3
"2685","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,65,"Audiovisual","TE",3,3,2
"2686","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,66,"Audiovisual","TE",4,4,3
"2687","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,67,"Audiovisual","TE",6,6,5
"2688","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,68,"Audiovisual","TE",32,32,24
"2689","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,69,"Audiovisual","TE",6,6,6
"2690","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,70,"Audiovisual","TE",12,12,6
"2691","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,71,"Audiovisual","TE",8,8,4
"2692","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,72,"Audiovisual","TE",2,2,2
"2693","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,73,"Audiovisual","TE",4,4,2
"2694","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,74,"Audiovisual","TE",24,24,21
"2695","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,75,"Audiovisual","TE",6,6,5
"2696","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,76,"Audiovisual","TE",4,4,3
"2697","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,77,"Audiovisual","TE",12,12,9
"2698","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,78,"Audiovisual","TE",48,48,50
"2699","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,79,"Audiovisual","TE",64,64,75.2
"2700","dataset_TE_Suarez-Pinilla_2019.csv","Human",37,35,1,80,"Audiovisual","TE",12,12,9
"2701","dataset_TE_Suarez-Pinilla_2019.csv","Human",38,36,1,1,"Audiovisual","TE",8,8,6.9
"2702","dataset_TE_Suarez-Pinilla_2019.csv","Human",38,36,1,2,"Audiovisual","TE",6,6,5
"2703","dataset_TE_Suarez-Pinilla_2019.csv","Human",38,36,1,3,"Audiovisual","TE",3,3,3.5
"2704","dataset_TE_Suarez-Pinilla_2019.csv","Human",38,36,1,4,"Audiovisual","TE",12,12,6.9
"2705","dataset_TE_Suarez-Pinilla_2019.csv","Human",38,36,1,5,"Audiovisual","TE",1.5,1.5,1.5
"2706","dataset_TE_Suarez-Pinilla_2019.csv","Human",38,36,1,6,"Audiovisual","TE",1.5,1.5,0.7
"2707","dataset_TE_Suarez-Pinilla_2019.csv","Human",38,36,1,7,"Audiovisual","TE",1,1,0.6
"2708","dataset_TE_Suarez-Pinilla_2019.csv","Human",38,36,1,8,"Audiovisual","TE",8,8,5
"2709","dataset_TE_Suarez-Pinilla_2019.csv","Human",38,36,1,9,"Audiovisual","TE",64,64,38.2
"2710","dataset_TE_Suarez-Pinilla_2019.csv","Human",38,36,1,10,"Audiovisual","TE",32,32,15.2
"2711","dataset_TE_Suarez-Pinilla_2019.csv","Human",38,36,1,11,"Audiovisual","TE",1.5,1.5,1
"2712","dataset_TE_Suarez-Pinilla_2019.csv","Human",38,36,1,12,"Audiovisual","TE",4,4,3.1
"2713","dataset_TE_Suarez-Pinilla_2019.csv","Human",38,36,1,13,"Audiovisual","TE",3,3,1.9
"2714","dataset_TE_Suarez-Pinilla_2019.csv","Human",38,36,1,14,"Audiovisual","TE",6,6,4.1
"2715","dataset_TE_Suarez-Pinilla_2019.csv","Human",38,36,1,15,"Audiovisual","TE",3,3,1.4
